student_id,name,attendance,assignment,quiz,lab,midterm_exam,final_exam
5325,Dr Cameron Richardson,80,84,99,89,70,41
5326,Ms Josephine Kelly,24,34,60,75,43,53
5327,Marilyn Osborne,38,20,99,92,42,48
5328,Dr Benjamin West,73,79,76,99,51,40
5329,Dr Abbie Mitchell,91,72,93,69,59,82
5330,Dr Norman O'Connor,41,20,78,95,74,35
5331,John Pearson,35,71,80,50,85,41
5332,Ms Susan Phillips,55,41,22,65,55,70
5333,Mr Thomas Palmer,75,43,30,93,54,62
5334,Christine Parker,55,40,43,45,79,72
5335,Kathleen Naylor-Singh,33,60,36,42,46,68
5336,Mrs Carole Bibi,97,36,50,42,45,49
5337,Wayne Tyler,61,50,32,75,55,87
5338,Dr Damian Cox,63,40,30,20,59,74
5339,Miss Joanna Edwards,68,57,78,50,25,54
5340,Henry Johnston,94,36,51,46,81,66
5341,Glenn Walker-Gray,40,50,99,24,73,68
5342,Dr Roger Allen,60,66,66,81,65,52
5343,Dr Claire Campbell,36,85,46,81,22,36
5344,Carl Roberts-Graham,24,56,30,76,43,82
5345,Marie Hughes,56,36,87,26,52,63
5346,Mr Leonard Reid,59,43,53,63,41,67
5347,Harriet Oliver,59,25,63,34,42,27
5348,Graeme Elliott,40,37,63,36,62,96
5349,Miss Leanne Ahmed,67,37,29,78,33,90
5350,Miss Marian Roberts,95,89,94,41,70,86
5351,Kate Bates-King,74,76,70,93,87,79
5352,Sam Owen,56,67,87,68,41,73
5353,Trevor Page,52,29,22,58,33,70
5354,Catherine Taylor,53,22,70,29,36,33
5355,Ms Beth Hope,37,52,62,38,60,75
5356,Lee Bowen,63,75,75,35,28,82
5357,Oliver Mason-Moore,90,96,89,43,42,44
5358,Frank Begum-Smith,84,29,60,25,80,59
5359,Brett Smith-Barnes,67,93,52,26,46,74
5360,Marian Lee,21,79,80,94,60,78
5361,Mrs Lynda Cooper,52,30,61,55,28,74
5362,Jeffrey Holden,51,72,29,24,48,42
5363,Dr Shirley Fry,24,40,27,44,22,63
5364,James West,26,38,89,63,68,51
5365,Mr Frank Gray,63,41,80,21,64,41
5366,Mr Ross Martin,75,42,58,43,64,39
5367,Sarah Osborne,66,100,68,90,42,70
5368,Marian Anderson,30,55,43,52,82,75
5369,Joshua Phillips,62,86,74,57,54,78
5370,Dr Aaron Hughes,89,76,97,97,73,88
5371,Clare Singh,70,66,52,77,86,50
5372,Amy Bennett-Norman,50,78,85,93,31,69
5373,Abbie Jones,84,85,31,68,27,21
5374,Lynn Mason,77,93,94,31,73,29
5375,Connor Chadwick,38,60,85,20,93,64
5376,Mr Joseph Parry,31,28,45,74,81,54
5377,Lisa Patel,57,72,24,88,51,24
5378,Rebecca Miller,82,73,40,24,25,45
5379,Mrs Karen Lawrence,47,30,72,84,33,70
5380,Maria Jenkins-Thornton,24,90,76,24,36,56
5381,Miss Pauline Cox,40,62,96,27,45,60
5382,Glen Jones,44,85,33,47,48,28
5383,Shane Short,95,78,34,88,92,83
5384,Karl Harrison,58,67,81,31,50,34
5385,Gregory Stevens,59,92,76,42,35,63
5386,Miss Samantha Jones,75,27,56,60,49,98
5387,Abdul Howard,51,89,81,84,93,70
5388,Vanessa Hughes-Peacock,45,94,76,39,69,24
5389,Lindsey Clarke,92,90,35,97,92,25
5390,Mr Sean King,76,38,79,93,68,94
5391,Trevor Brown,25,100,74,100,96,75
5392,Dr Ross Lyons,77,43,75,65,95,41
5393,Kim Hewitt,82,63,71,70,93,71
5394,Jake Howard,100,78,36,50,37,64
5395,Tom Baker,54,54,20,59,92,23
5396,Graham Shaw,42,26,79,59,71,82
5397,Dr Joshua Black,85,42,36,50,87,61
5398,Christopher Simpson,53,25,61,63,42,86
5399,Jay Thompson,45,49,99,63,90,78
5400,Barry Wilson,37,75,42,89,47,96
5401,Mr Colin Conway,77,83,87,30,91,98
5402,Deborah Collins,28,21,84,41,35,85
5403,Pauline Burgess-Bell,79,90,79,89,55,38
5404,Julia Cross,38,35,23,63,24,81
5405,Miss Carolyn Payne,55,87,23,37,61,49
5406,Wendy Collins-Stephenson,57,40,62,50,58,50
5407,Joseph Sutton,75,48,33,93,52,61
5408,Jake Cox,49,90,61,63,75,88
5409,Martyn Mills,71,20,59,37,38,33
5410,Tina Brooks-Thompson,66,69,42,92,39,56
5411,Mr Jacob Freeman,70,88,78,48,48,52
5412,Dr Timothy O'Brien,66,68,30,45,85,91
5413,Bethan Lewis,50,44,47,23,26,70
5414,Dr Charlie Hill,55,95,76,81,81,40
5415,Dr Alexandra Johnson,66,85,70,54,74,30
5416,Mr Vincent Hughes,26,87,50,100,22,50
5417,Damien Patel-Lee,40,37,73,68,20,29
5418,Stephen Clark-Howarth,54,28,82,22,92,62
5419,Ms Lisa Begum,62,53,78,85,26,78
5420,Mrs Deborah Taylor,63,22,36,50,58,97
5421,Mrs Katy Dale,59,47,100,85,33,29
5422,Miss Gemma Walters,90,56,20,58,41,96
5423,Mr Maurice Jennings,27,65,20,89,39,73
5424,Harriet Macdonald,60,42,55,100,34,57
5425,Jayne Rees,60,97,87,78,54,75
5426,Glenn Sharp-Martin,90,66,73,85,78,69
5427,Teresa Walton,28,53,89,62,74,71
5428,Janice Martin,100,31,67,96,94,35
5429,Mathew Barrett,21,36,23,66,67,63
5430,Stacey Sullivan,22,78,82,73,64,26
5431,Ms Linda Smith,73,73,43,20,70,29
5432,Gillian Carter,83,46,30,100,96,88
5433,Sandra Davis-Marsh,53,88,59,49,96,91
5434,Miss Michelle Smith,50,85,47,81,84,31
5435,Ms Beverley Jordan,32,34,20,44,59,88
5436,Margaret Richards,47,96,80,78,71,84
5437,Richard Hill,62,100,45,36,29,26
5438,Sharon Adams,54,40,64,24,80,50
5439,Dr Callum Cox,28,69,28,87,30,91
5440,Rosie Day,89,73,66,37,53,25
5441,Grace Brown,72,91,64,41,76,83
5442,Mr Paul Allen,56,52,35,66,50,60
5443,Dr Barbara Payne,65,24,55,56,58,36
5444,Hugh Ward,86,59,24,82,43,35
5445,Mr Gary Miah,21,88,97,25,74,42
5446,Dr Joseph Walker,70,77,73,27,27,26
5447,Victor Banks-Lambert,41,86,99,51,35,71
5448,Matthew Haynes,21,86,41,52,80,70
5449,Lauren Harrison-Thomas,89,93,97,82,57,20
5450,Alice Skinner-Flynn,34,52,73,84,23,71
5451,Lucy Smith,39,36,25,76,54,48
5452,Ms Anna Kelly,20,100,26,95,85,91
5453,Molly Roberts-Jones,50,96,43,89,39,76
5454,David Patterson,59,65,84,85,89,80
5455,Joel Duffy,22,25,89,92,58,78
5456,Louise Williams,56,27,85,26,26,42
5457,Shirley Read,55,82,39,71,65,88
5458,Abbie Hooper,86,53,47,35,25,83
5459,Kathleen Chandler-Benson,29,47,84,20,67,47
5460,Harry Hill,66,78,41,61,74,90
5461,Bernard Young,58,97,36,75,54,32
5462,Mrs Natasha West,39,32,70,93,88,72
5463,Gary Turner-Kemp,69,93,83,72,57,38
5464,Mrs Melanie Smith,56,28,71,95,27,31
5465,Dr Sian Roberts,60,74,40,52,69,44
5466,Stacey Edwards,40,76,40,82,88,22
5467,Amber Cooper,47,39,35,68,69,78
5468,Benjamin Anderson-Ashton,32,77,32,34,89,35
5469,Dr Louise Cross,84,76,27,90,23,90
5470,Miss Joyce Bennett,46,62,46,37,38,31
5471,Sandra Farrell,93,100,78,48,72,21
5472,John Howard,24,51,98,22,67,82
5473,Mr Darren Green,92,41,57,90,41,20
5474,Edward Kay-James,33,26,63,91,20,95
5475,Carol Ryan,96,92,34,39,64,34
5476,Alexandra Andrews,42,48,98,62,100,63
5477,Claire Lawrence,31,36,92,34,40,22
5478,Wendy Evans,94,88,38,47,42,25
5479,Mr Paul Tucker,31,81,49,75,26,67
5480,Mr Christian Hall,96,34,94,41,69,21
5481,Robin Gibbs,49,30,66,30,24,73
5482,Mrs Jade Long,45,28,79,38,25,42
5483,Martin Jones,21,58,86,29,93,85
5484,Barbara Wheeler,40,20,49,80,90,97
5485,Leanne Fisher-Taylor,99,26,53,50,28,92
5486,Samuel Jones,42,88,85,88,73,34
5487,Dr Vincent Fox,77,53,66,56,41,65
5488,Kayleigh Holmes,92,56,49,52,33,23
5489,Elliot Barnes-Clements,98,84,45,82,29,48
5490,Jacqueline Bates,21,51,59,100,31,93
5491,Donna Holt-Ford,25,51,62,70,66,57
5492,Dr Diane Williams,95,52,59,70,66,61
5493,Dr Nigel Perry,40,65,95,57,64,95
5494,Dr Patrick Bates,32,92,81,40,100,87
5495,Martyn Barnes,54,83,84,99,44,80
5496,Bernard Bartlett,75,38,28,83,27,78
5497,Megan Bell-Kaur,50,90,38,72,36,82
5498,Alison Dawson,85,47,97,33,62,33
5499,Joe Davies,46,89,73,100,75,40
5500,Miss Ashleigh Patel,25,20,57,31,73,86
5501,Mohammed Parry,42,77,80,88,94,85
5502,Paige Hargreaves-Martin,88,69,33,32,90,55
5503,Elizabeth Barber,21,45,37,84,42,65
5504,Josephine Jones,81,88,97,37,24,85
5505,Joyce Davey,49,74,26,59,79,65
5506,Mr James Holland,32,83,45,86,84,97
5507,Jenna Hughes,47,34,61,39,51,59
5508,Suzanne Marshall-Thomas,52,72,68,97,93,86
5509,Miss Rebecca Marshall,56,35,89,30,23,97
5510,Miss Rachel Anderson,33,76,92,40,70,63
5511,Miss Eleanor Smith,90,27,73,43,29,26
5512,Dr Leonard Jackson,82,83,87,89,77,69
5513,Mitchell Allen,99,57,73,49,75,36
5514,Anne Williams-Marshall,33,77,67,81,27,24
5515,Miss Wendy Cox,61,33,34,97,48,27
5516,Jade Barker,81,42,71,83,61,74
5517,Dr Arthur Martin,87,75,35,94,84,97
5518,Angela King,43,93,83,47,47,38
5519,Sally Hughes,86,41,95,73,60,24
5520,Miss Rachael Cook,68,82,39,55,86,29
5521,Charlotte Cook-Wright,26,97,34,54,99,56
5522,Joe Holland,96,95,58,87,63,55
5523,Naomi Bell,66,97,60,72,59,44
5524,Helen Shepherd,51,75,85,46,26,45
5525,Peter Morgan-Clark,25,51,40,60,63,50
5526,Lynn Webb-Kelly,33,28,76,38,30,90
5527,Jayne Ellis,28,39,36,21,82,45
5528,Francis Burton-Bennett,31,84,66,76,64,78
5529,Dr Rosie Lawrence,52,76,45,99,29,95
5530,Jeffrey Ellis-Gardner,38,61,23,45,91,44
5531,Charles Barnett,29,41,43,36,93,45
5532,Joshua Young-Mann,76,60,79,75,62,52
5533,Jonathan Young,42,95,58,85,92,61
5534,Hayley Wright,24,37,91,34,47,78
5535,Zoe Wilson,78,96,27,32,76,43
5536,Mr Liam Ryan,41,73,36,48,84,48
5537,Miss Margaret Wilson,77,91,98,57,67,75
5538,Eleanor Gordon,77,36,78,44,61,87
5539,Lynn Lane,84,36,36,88,61,78
5540,Mr Justin Thomas,75,61,85,57,62,38
5541,Nicole Roberts,37,20,33,71,56,43
5542,Dr Wayne Williams,36,27,52,42,99,64
5543,Diana Atkinson,84,71,63,97,46,94
5544,Elizabeth Stevenson-Barker,80,58,33,77,77,23
5545,Zoe Cartwright,61,49,70,58,61,27
5546,Gareth Wallace,66,53,23,89,66,87
5547,Julia Cameron,68,37,76,72,52,73
5548,Sarah Watson-Harper,77,95,99,38,22,89
5549,Hannah Cook,73,54,35,80,63,66
5550,Charles Sinclair,46,100,46,56,71,21
5551,Amanda Jones,31,48,63,32,32,48
5552,Mohamed Thompson,52,65,59,38,67,21
5553,Abbie Roberts-Kelly,43,28,54,50,23,78
5554,Miss Lucy Clarke,73,95,74,90,44,62
5555,Lee Marsh,70,37,77,77,23,72
5556,Barry Owen,21,84,81,94,46,59
5557,Adam Oliver,95,70,85,38,83,78
5558,Danielle Smith,70,68,24,22,38,80
5559,Jade Barnett,73,40,45,70,36,48
5560,Mohamed Gray,25,38,74,46,65,78
5561,Mandy Rees,50,43,33,73,69,44
5562,Gareth Richards,58,67,91,91,25,50
5563,Dr Wendy White,53,88,23,82,71,95
5564,Craig Frost,56,58,21,26,45,22
5565,Paul Turner,67,35,69,81,57,46
5566,Rosie Rhodes,25,81,80,73,75,87
5567,Dr Ricky Miller,73,54,23,53,42,92
5568,Emma Hale,23,26,65,83,73,81
5569,Mr Sean Carr,95,94,83,74,73,73
5570,Conor Lee,83,70,28,20,98,87
5571,Michael Bennett,84,37,27,53,94,92
5572,Nathan Rees,63,59,93,27,20,63
5573,Ruth Bates-Houghton,25,33,54,60,23,85
5574,Mrs Ann Evans,86,65,30,46,77,92
5575,Robert Bailey,27,85,55,48,84,73
5576,Colin Thomas,67,36,67,67,91,71
5577,Reece Knowles,91,82,95,52,93,26
5578,Ms Frances Harper,86,87,42,34,70,68
5579,Josephine Ball,46,28,93,37,80,58
5580,Cameron Herbert,56,31,40,69,39,99
5581,Derek Jackson,30,41,57,59,84,39
5582,Gail Fowler,44,39,100,25,60,22
5583,Carole Wyatt,79,85,22,83,34,40
5584,Sophie Smith,45,48,81,65,95,76
5585,Sandra Finch,29,44,36,81,77,90
5586,Abigail Sykes,100,74,28,29,82,23
5587,Nicholas Elliott,81,77,53,97,74,61
5588,Jordan Davis,59,49,87,48,20,20
5589,Dr Josephine Sullivan,51,45,23,33,42,26
5590,Tony Jackson,41,57,83,95,57,23
5591,Diane Doherty,76,74,39,68,35,45
5592,Tina James,28,91,40,30,47,65
5593,Joseph Gill,60,87,98,64,34,20
5594,Brian Knight,47,63,79,55,40,74
5595,Phillip Walton-Ford,80,82,39,26,31,74
5596,Jacqueline Parsons,73,100,51,21,78,42
5597,Sara James,93,40,85,43,74,41
5598,Mathew Rose,57,58,88,35,93,90
5599,Jodie Barlow-Whittaker,21,20,38,26,94,42
5600,Mr Bradley Burke,33,92,68,35,56,81
5601,Maria Ahmed,74,43,31,45,96,41
5602,Adam Coles-Carter,65,64,76,82,76,44
5603,Jayne Martin,40,97,65,63,89,29
5604,Samuel Newton,41,57,84,95,50,24
5605,Naomi Collins-Ford,35,99,21,80,66,31
5606,Louis Green,94,26,43,94,83,93
5607,Jay Shaw,30,22,97,42,24,28
5608,Dr Stewart Flynn,49,27,54,23,32,72
5609,Sheila White,49,81,63,95,73,22
5610,Tom Morris,61,85,44,57,23,96
5611,Maria Butler,49,37,67,26,30,94
5612,Emily Lawrence-Fletcher,88,56,32,78,94,82
5613,Dr Damien Edwards,24,87,32,36,78,35
5614,Lydia Ward,59,26,50,60,35,60
5615,Mandy Field-Skinner,72,63,93,29,88,83
5616,Kate Smith,27,62,31,46,46,97
5617,Gillian Ward,57,38,85,27,38,92
5618,Dr Martyn Brown,73,69,45,96,20,100
5619,Miss Lynda Stewart,44,54,47,21,25,86
5620,Dr Shane Elliott,28,47,80,57,32,67
5621,Mr Norman Pritchard,75,27,79,57,59,85
5622,Georgia Hughes-White,92,48,85,30,50,26
5623,Marcus Patel,43,29,55,61,52,63
5624,Julia Kelly,78,82,51,64,74,79
5625,Phillip Rogers,46,78,92,72,76,76
5626,Mr Terence Johnson,78,32,80,90,78,89
5627,Mrs Katherine Watson,63,20,86,33,41,31
5628,Rachael Matthews,30,40,57,68,28,78
5629,Maureen Hill,67,23,61,51,79,94
5630,Sylvia Hunt-Clark,68,69,29,88,99,36
5631,Dr Heather Allen,49,33,64,48,57,67
5632,Victoria Jennings,45,42,68,56,61,37
5633,Jay Holt,79,64,61,24,37,44
5634,Aimee Nelson-Robson,79,63,75,78,30,33
5635,Mrs Mary Robinson,94,36,45,21,32,62
5636,Cameron Mitchell-Evans,82,38,26,37,79,58
5637,Eileen Woodward,76,68,43,40,72,34
5638,Leonard Green,24,90,83,31,23,32
5639,Chelsea Peacock-Andrews,24,79,82,76,68,92
5640,Guy Bailey,68,42,62,95,94,24
5641,Damien Morgan,21,75,88,35,48,51
5642,Chelsea Butler,22,48,71,98,98,47
5643,Bruce Green,75,83,22,93,93,39
5644,Ashley Banks,24,44,45,29,62,74
5645,Mr Toby Barlow,73,67,97,22,46,80
5646,Mr Abdul Grant,75,90,86,79,55,96
5647,Mr Clifford Smart,54,84,74,58,24,98
5648,Georgina Lucas,91,48,94,57,87,81
5649,Christian Barton,37,74,38,22,49,40
5650,Zoe Bailey,51,30,78,89,62,97
5651,Sophie Mahmood,93,54,74,98,49,39
5652,Amanda Sharp,84,35,98,94,56,22
5653,Philip Ahmed,66,55,54,49,70,96
5654,Lauren King-Butler,66,67,73,52,81,51
5655,Ruth Hunt-Townsend,55,93,88,96,79,41
5656,Fiona Page,98,45,25,26,46,73
5657,Mrs Charlene Cook,77,60,97,63,36,90
5658,Ms Melanie Bryan,73,55,22,39,63,97
5659,Dr Kim Hunter,70,64,80,53,96,52
5660,Shannon Hancock,91,45,88,73,42,81
5661,Rosemary Fraser,75,35,30,92,65,69
5662,Dr Toby Rose,30,93,30,83,25,97
5663,Brian Rose,59,28,30,84,87,49
5664,Miss Katy Taylor,30,23,88,48,53,79
5665,Jade Harris-Smith,41,87,45,73,66,98
5666,Caroline Murphy,56,66,73,91,27,88
5667,Sam John,30,38,41,53,27,22
5668,Miss Nicola Scott,69,87,27,25,75,72
5669,Miss Maureen Gray,34,100,49,85,87,24
5670,Rosie Gibson,85,23,76,37,66,41
5671,Terence Khan-Brown,81,40,24,61,67,22
5672,Rhys Martin,95,52,81,43,46,74
5673,Mr Gordon Bailey,27,53,95,78,78,39
5674,Jay Fox,75,22,42,94,53,22
5675,Ms Linda Webster,68,23,87,28,85,38
5676,Jennifer Baker-Khan,84,34,99,51,49,53
5677,Bethany Humphries,25,47,53,69,95,58
5678,Ms Francesca Smith,72,91,87,67,90,34
5679,Charlie Peters-Dickinson,70,55,73,82,76,73
5680,Owen Griffiths,50,88,71,93,57,84
5681,Dale Mason-Smith,57,33,25,97,64,21
5682,Tina Humphries,74,99,55,76,84,31
5683,Samuel Parker,62,31,26,47,54,43
5684,Andrea Edwards,82,52,34,87,85,72
5685,Gareth Taylor,90,55,42,82,98,73
5686,Mrs Emma Moore,91,56,28,87,80,66
5687,Annette Knight,62,79,30,84,79,21
5688,Luke Griffiths-Manning,27,27,92,98,59,99
5689,Mr Leslie Smith,82,88,59,66,52,87
5690,Julie Ball,98,54,94,48,82,76
5691,Ashleigh Young,75,42,95,58,77,37
5692,Lydia Davies,69,50,51,97,68,76
5693,Victor Hughes,54,100,20,67,51,22
5694,Alexandra Lamb,97,32,64,25,81,23
5695,Jodie Thompson,98,86,34,87,77,95
5696,Miss Rebecca Elliott,46,84,31,43,32,34
5697,Bruce Barker,73,67,100,77,74,49
5698,Ashleigh Edwards-Chapman,91,44,76,97,93,50
5699,Lynda Pritchard-Franklin,76,24,92,54,25,90
5700,Thomas Dale,68,66,87,39,98,25
5701,Dr Tony Williams,34,55,87,87,60,56
5702,Pauline Brown,43,67,40,95,84,43
5703,Sarah Jones,23,96,81,79,82,21
5704,Jenna Miles,87,47,58,42,75,80
5705,Gary Miller,95,64,100,36,33,80
5706,Dr Joyce Jones,63,83,59,88,28,74
5707,Miss Josephine Dixon,61,30,32,50,39,64
5708,Judith Johnson-Walker,91,40,56,29,37,31
5709,Mr Mitchell Webb,94,24,71,67,84,39
5710,Mrs Joanne King,26,76,54,57,78,96
5711,Miss Vanessa Griffiths,70,95,40,68,56,33
5712,Paige Davey,69,96,47,65,45,86
5713,Patrick Brookes,20,57,48,75,55,42
5714,Caroline Wright-Howard,44,32,59,33,51,47
5715,Geraldine Hughes,73,73,50,66,83,31
5716,Sophie Burns-Burgess,73,96,53,74,27,70
5717,Terence Smith-Evans,52,24,48,40,33,37
5718,Melissa Lynch-Jennings,57,69,63,63,80,58
5719,David Andrews-Saunders,87,53,51,30,68,92
5720,Dr Victor Farmer,95,53,86,58,44,76
5721,Dr Stuart Smith,65,94,29,98,28,66
5722,Dorothy Porter,68,61,75,48,73,61
5723,Aimee Curtis,50,56,99,86,34,86
5724,Mr Duncan Lee,35,53,64,81,60,53
5725,Kieran Butler,55,51,49,45,42,94
5726,Conor Burgess,95,98,30,40,68,70
5727,Mrs Victoria Allen,84,82,65,51,22,75
5728,Sandra Berry,54,79,61,96,40,51
5729,Julie Thomas,53,68,58,27,31,79
5730,Dr Damian Moran,74,29,94,87,55,98
5731,Mrs Hannah Moore,47,45,63,66,22,61
5732,Dr Damian Hughes,100,52,58,90,32,76
5733,Ms Beverley Pearce,53,83,88,69,29,67
5734,Gemma Miah,36,20,98,69,54,76
5735,Gary Baker-Wilkinson,70,57,74,50,55,21
5736,Damian King,72,98,62,50,30,58
5737,Kelly Miller-Coles,65,76,50,94,52,55
5738,Joe Bailey,52,53,65,75,72,41
5739,Dr Joan Higgins,51,56,59,35,37,78
5740,Ms Amber Pickering,87,71,86,61,69,76
5741,Mrs Kathryn Rowe,48,46,26,38,29,53
5742,Dr Marc Dean,62,79,36,44,41,66
5743,Ms Ruth Greenwood,20,59,90,89,70,67
5744,Elliott Tomlinson,55,24,20,82,93,51
5745,Claire Thomas-Wall,90,74,42,66,94,69
5746,Barry Bennett,52,88,53,41,29,46
5747,Stewart Morris,71,77,46,85,23,40
5748,Oliver Johnson,23,92,45,90,42,49
5749,Megan Thomas-Chamberlain,99,78,43,28,43,83
5750,Ms Rachael James,84,54,50,23,93,29
5751,Dr Callum Jones,70,58,23,70,75,51
5752,Mr Garry Taylor,75,76,97,24,71,73
5753,Ian Smith,65,55,72,26,38,56
5754,Gemma Stanley,40,71,71,68,96,67
5755,Miss Chelsea Knight,31,41,54,84,69,90
5756,Sian Taylor,92,92,59,83,99,33
5757,Tina Begum,91,34,95,90,21,39
5758,Nicholas Hill,99,58,31,35,62,52
5759,Gary Cooke,26,26,52,80,45,77
5760,Anthony Begum,84,52,48,82,55,70
5761,Rosie Dawson,64,69,65,90,99,55
5762,Jamie Hughes,42,57,96,32,84,33
5763,Liam Taylor-Johnson,32,71,35,66,26,77
5764,Mrs Gillian Bruce,90,60,87,100,24,36
5765,Dr Damian Knight,61,69,70,61,20,89
5766,Barry Bates,25,59,86,25,34,46
5767,Wendy Archer,32,45,100,91,97,95
5768,Josephine Coles-Simpson,92,37,58,25,44,52
5769,Jeremy Collins,46,52,98,20,39,51
5770,Mohammad Hodgson,46,23,36,28,67,90
5771,Amelia Heath,57,72,22,63,82,98
5772,Garry Brown,38,56,39,71,99,37
5773,Graeme Haynes,84,26,96,28,85,44
5774,Lucy Brown,36,48,29,97,84,48
5775,Garry Todd,67,78,25,90,69,23
5776,Sheila Miah,79,28,88,40,82,87
5777,Leonard Clark-Davies,40,30,76,21,43,46
5778,Mr Paul Hunter,23,97,54,82,97,96
5779,Sylvia McCarthy,36,77,70,67,96,37
5780,Nicholas Cook,86,84,34,36,41,30
5781,Dean Campbell-Foster,63,43,37,55,28,69
5782,Fiona Davies,49,73,100,91,64,24
5783,Tracy Hayes-Preston,47,67,49,60,64,72
5784,Dawn Haynes,92,72,35,67,66,71
5785,Brian Wheeler-Bell,40,40,88,99,91,56
5786,Ms Molly Knight,46,88,85,62,96,90
5787,Dr Antony Brown,63,36,29,79,99,57
5788,Jay Sanderson,46,28,80,26,89,91
5789,Raymond Andrews,78,23,70,49,73,40
5790,Andrew Griffiths,53,74,67,38,83,27
5791,Mr Peter Bell,86,71,73,79,78,72
5792,Kate Morgan,78,45,70,25,87,75
5793,Shannon Yates,46,51,93,68,90,49
5794,Donna Johnson,90,77,21,36,50,23
5795,Natalie Lewis,74,55,34,33,31,35
5796,Mr Terence Hughes,42,70,49,47,89,95
5797,Dr Fiona Watson,51,90,94,92,45,25
5798,Daniel Green,42,69,98,55,50,25
5799,Kirsty Thompson,73,67,61,55,66,26
5800,Jodie Cooper,60,51,85,72,49,73
5801,Karl Cunningham,41,48,80,89,48,65
5802,Judith Smith,72,82,92,73,94,87
5803,Andrea Shaw-Robinson,74,77,69,57,71,56
5804,Lindsey Jones-Bell,27,83,42,85,54,45
5805,Tracy Birch,37,69,62,84,90,48
5806,Dr Paige Thompson,43,42,31,41,45,74
5807,Fiona Howell,70,22,61,61,38,74
5808,Dr Robin Godfrey,23,94,84,49,66,89
5809,Toby Brown,30,77,36,31,73,37
5810,Mrs Jade Morgan,95,75,70,80,99,67
5811,Paula Wallis,32,32,49,43,68,56
5812,Mrs Leah Parkin,70,34,59,43,95,67
5813,Dr Ian Walker,96,47,49,22,83,23
5814,Sara Smith,49,63,79,84,79,37
5815,Mr Leonard Cooper,91,61,94,68,41,30
5816,Chelsea Savage,65,68,80,66,99,85
5817,Sheila Kerr,22,72,50,98,41,34
5818,Laura Kent-Richards,84,31,61,56,24,67
5819,Alex Walters,77,67,33,47,81,97
5820,Dr Bethany Marsden,61,56,73,67,93,88
5821,Miss Andrea Johnson,31,82,22,68,90,22
5822,Emily Holmes-Harris,22,61,82,97,34,71
5823,Dr Kieran Cunningham,21,20,21,35,35,23
5824,Lauren Khan,85,50,71,43,24,73
5825,Antony Flynn,86,53,31,72,52,23
5826,Miss Leanne Hussain,53,82,65,68,91,71
5827,Dr Ronald Curtis,60,38,92,80,47,74
5828,Irene Johnson,89,64,35,32,60,24
5829,Ms Caroline Jones,72,47,63,32,22,67
5830,Jake Duffy,76,26,98,100,57,93
5831,Dr Lucy Jackson,29,46,28,95,88,23
5832,Cameron Dale-Fletcher,91,80,30,96,85,91
5833,Brandon Slater,27,57,87,39,53,46
5834,Ms Christine Walton,47,81,34,53,48,29
5835,Joanna Harris-Roberts,39,52,28,33,56,76
5836,Charlie Oliver,63,26,39,21,43,37
5837,Ross Davies,36,36,48,53,39,75
5838,Abigail Bailey,86,20,22,54,20,61
5839,Dr Gary Clark,26,94,98,72,100,61
5840,Mr Ross Brown,65,32,20,68,72,20
5841,Leonard Thomson-Hutchinson,88,38,35,21,73,79
5842,Heather Williams-Owens,52,43,57,45,55,60
5843,Hazel Dawson,49,27,58,26,92,36
5844,Bryan Smith,32,72,75,20,70,31
5845,Abbie Dunn,54,62,22,50,37,38
5846,Diane Mills,65,36,21,98,66,54
5847,Dr Melissa Hamilton,31,39,80,52,50,57
5848,Jayne Arnold,79,85,71,81,88,76
5849,Dr Mohammad Singh,32,90,71,25,73,59
5850,Nicole Wright,65,91,90,28,99,72
5851,Barry Richardson,68,39,75,61,62,28
5852,Mr Marcus Butcher,44,20,37,82,97,58
5853,Mrs Lisa Lewis,67,89,35,37,26,92
5854,Hannah Ryan-Jackson,36,58,30,42,55,95
5855,Dr William Bryant,83,29,90,38,20,97
5856,Georgina Fox-Evans,50,66,31,51,84,32
5857,James Dawson-Griffin,21,34,87,32,86,57
5858,Miss Sarah Wheeler,61,64,34,43,26,73
5859,Fiona Cross,41,48,71,43,40,61
5860,Karen Page,93,87,24,84,44,58
5861,Gerald Holden-Hale,20,39,35,57,21,63
5862,Stanley Hanson-Griffiths,99,65,23,26,77,69
5863,Maureen Fox,58,49,49,99,62,53
5864,Dr Ruth Jackson,33,34,84,49,73,52
5865,Mohamed Foster,35,31,42,43,37,27
5866,Mr Sean Walker,34,47,61,79,51,83
5867,Leanne Dixon,88,97,39,48,42,79
5868,Annette Brown,78,21,73,30,66,100
5869,Miss Elizabeth Payne,39,52,72,24,81,79
5870,Dr Beverley Brown,35,38,48,25,81,84
5871,Deborah Wallace,49,27,26,88,27,54
5872,Callum Smith,25,31,89,80,75,34
5873,Darren Higgins,31,25,80,68,30,41
5874,Jenna Bailey,37,73,28,69,93,83
5875,Shirley Tucker,89,97,57,58,27,55
5876,Pauline Palmer,46,62,45,76,22,28
5877,Annette Banks,64,83,36,80,24,94
5878,Hannah Jackson,33,31,82,100,46,88
5879,Dr Raymond Sharp,28,84,62,72,52,20
5880,Ms Pauline May,30,24,30,57,56,93
5881,Sara Lewis,52,90,39,93,28,88
5882,Jacob Jones,77,64,68,34,69,53
5883,Chelsea Buckley-Tomlinson,53,53,61,69,74,86
5884,Aimee Fuller,54,45,36,81,90,71
5885,Joe Rice-Palmer,71,58,56,76,54,57
